Jaar/Maand,Dag,Productgroep,Product,Prijs incl. BTW
mei23,11mei23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.677
mei23,11mei23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.685
mei23,11mei23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.715
mei23,11mei23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.929
mei23,11mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.811
mei23,11mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.848
mei23,11mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.788
mei23,11mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.826
mei23,11mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.816
mei23,11mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.853
mei23,11mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.959
mei23,11mei23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.803
mei23,11mei23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.841
mei23,11mei23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.952
mei23,11mei23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.89
mei23,11mei23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.853
mei23,11mei23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),0.999
mei23,11mei23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.922
mei23,11mei23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.884
mei23,11mei23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.03
mei23,11mei23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.68
mei23,11mei23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.764
mei23,11mei23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.618
mei23,11mei23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.76
mei23,11mei23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.677
mei23,11mei23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),558.03
mei23,12mei23,Benzines,Benzine 95 RON E5 (€/L),1.765
mei23,12mei23,Benzines,Benzine 95 RON E10 (€/L),1.731
mei23,12mei23,Benzines,Benzine 98 RON E5 (€/L),1.911
mei23,12mei23,Benzines,Benzine 98 RON E10 (€/L),1.887
mei23,12mei23,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.705
mei23,12mei23,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.677
mei23,12mei23,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.685
mei23,12mei23,Gasolie Diesel wegvervoer,Diesel B30 (€/L),1.715
mei23,12mei23,Gasolie Diesel wegvervoer,Diesel XTL (€/L),2.929
mei23,12mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),0.829
mei23,12mei23,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),0.866
mei23,12mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),0.806
mei23,12mei23,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),0.844
mei23,12mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),0.834
mei23,12mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),0.871
mei23,12mei23,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),0.977
mei23,12mei23,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),0.822
mei23,12mei23,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),0.859
mei23,12mei23,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),0.971
mei23,12mei23,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),0.89
mei23,12mei23,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),0.853
mei23,12mei23,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),0.999
mei23,12mei23,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),0.922
mei23,12mei23,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),0.884
mei23,12mei23,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.03
mei23,12mei23,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.68
mei23,12mei23,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.764
mei23,12mei23,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.618
mei23,12mei23,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.76
mei23,12mei23,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.677
mei23,12mei23,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),558.03
