Jaar/Maand,Dag,Productgroep,Product,Prijs incl. BTW
mei22,22mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.202
mei22,22mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.198
mei22,22mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.23
mei22,22mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.331
mei22,22mei22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.169
mei22,22mei22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.201
mei22,22mei22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.307
mei22,22mei22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.425
mei22,22mei22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.393
mei22,22mei22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.528
mei22,22mei22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.482
mei22,22mei22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.45
mei22,22mei22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.585
mei22,22mei22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.858
mei22,22mei22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.933
mei22,22mei22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.852
mei22,22mei22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.983
mei22,22mei22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.908
mei22,22mei22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),808.89
mei22,23mei22,Benzines,Benzine 95 RON E5 (€/L),2.017
mei22,23mei22,Benzines,Benzine 95 RON E10 (€/L),1.979
mei22,23mei22,Benzines,Benzine 98 RON E5 (€/L),2.148
mei22,23mei22,Benzines,Benzine 98 RON E10 (€/L),2.114
mei22,23mei22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.959
mei22,23mei22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.934
mei22,23mei22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.97
mei22,23mei22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.059
mei22,23mei22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.585
mei22,23mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.193
mei22,23mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.225
mei22,23mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.17
mei22,23mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.202
mei22,23mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.198
mei22,23mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.23
mei22,23mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.331
mei22,23mei22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.169
mei22,23mei22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.201
mei22,23mei22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.307
mei22,23mei22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.425
mei22,23mei22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.393
mei22,23mei22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.528
mei22,23mei22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.482
mei22,23mei22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.45
mei22,23mei22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.585
mei22,23mei22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.858
mei22,23mei22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.933
mei22,23mei22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.852
mei22,23mei22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.983
mei22,23mei22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.908
mei22,23mei22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),808.89
mei22,24mei22,Benzines,Benzine 95 RON E5 (€/L),2.017
mei22,24mei22,Benzines,Benzine 95 RON E10 (€/L),1.979
mei22,24mei22,Benzines,Benzine 98 RON E5 (€/L),2.148
mei22,24mei22,Benzines,Benzine 98 RON E10 (€/L),2.114
mei22,24mei22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.959
mei22,24mei22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.934
mei22,24mei22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.97
mei22,24mei22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.059
mei22,24mei22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.585
mei22,24mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.21
mei22,24mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.242
mei22,24mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.187
mei22,24mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.219
mei22,24mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.215
mei22,24mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.247
mei22,24mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.347
mei22,24mei22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.186
mei22,24mei22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.218
mei22,24mei22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.324
mei22,24mei22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.425
mei22,24mei22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.393
mei22,24mei22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.528
mei22,24mei22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.482
mei22,24mei22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.45
mei22,24mei22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.585
mei22,24mei22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.858
mei22,24mei22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.933
mei22,24mei22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.852
mei22,24mei22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.983
mei22,24mei22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.908
mei22,24mei22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),829.87
mei22,25mei22,Benzines,Benzine 95 RON E5 (€/L),2.017
mei22,25mei22,Benzines,Benzine 95 RON E10 (€/L),1.979
mei22,25mei22,Benzines,Benzine 98 RON E5 (€/L),2.148
mei22,25mei22,Benzines,Benzine 98 RON E10 (€/L),2.114
mei22,25mei22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.959
mei22,25mei22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.934
mei22,25mei22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.97
mei22,25mei22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.059
mei22,25mei22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.585
mei22,25mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.205
mei22,25mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.236
mei22,25mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.182
mei22,25mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.214
mei22,25mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.209
mei22,25mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.241
mei22,25mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.342
mei22,25mei22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.181
mei22,25mei22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.213
mei22,25mei22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.319
mei22,25mei22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.357
mei22,25mei22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.326
mei22,25mei22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.46
mei22,25mei22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.411
mei22,25mei22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.379
mei22,25mei22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.514
mei22,25mei22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.858
mei22,25mei22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.933
mei22,25mei22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.852
mei22,25mei22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.983
mei22,25mei22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.908
mei22,25mei22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),829.87
mei22,26mei22,Benzines,Benzine 95 RON E5 (€/L),2.017
mei22,26mei22,Benzines,Benzine 95 RON E10 (€/L),1.979
mei22,26mei22,Benzines,Benzine 98 RON E5 (€/L),2.148
mei22,26mei22,Benzines,Benzine 98 RON E10 (€/L),2.114
mei22,26mei22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.977
mei22,26mei22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.951
mei22,26mei22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.981
mei22,26mei22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.061
mei22,26mei22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.57
mei22,26mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.217
mei22,26mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.249
mei22,26mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.194
mei22,26mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.226
mei22,26mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.222
mei22,26mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.254
mei22,26mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.355
mei22,26mei22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.194
mei22,26mei22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.226
mei22,26mei22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.332
mei22,26mei22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.357
mei22,26mei22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.326
mei22,26mei22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.46
mei22,26mei22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.411
mei22,26mei22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.379
mei22,26mei22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.514
mei22,26mei22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.858
mei22,26mei22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.933
mei22,26mei22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.852
mei22,26mei22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.983
mei22,26mei22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.908
mei22,26mei22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),829.87
mei22,27mei22,Benzines,Benzine 95 RON E5 (€/L),2.017
mei22,27mei22,Benzines,Benzine 95 RON E10 (€/L),1.979
mei22,27mei22,Benzines,Benzine 98 RON E5 (€/L),2.148
mei22,27mei22,Benzines,Benzine 98 RON E10 (€/L),2.114
mei22,27mei22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.977
mei22,27mei22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.951
mei22,27mei22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.981
mei22,27mei22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.061
mei22,27mei22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.57
mei22,27mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.217
mei22,27mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.249
mei22,27mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.194
mei22,27mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.226
mei22,27mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.222
mei22,27mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.254
mei22,27mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.355
mei22,27mei22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.194
mei22,27mei22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.226
mei22,27mei22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.332
mei22,27mei22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.357
mei22,27mei22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.326
mei22,27mei22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.46
mei22,27mei22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.411
mei22,27mei22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.379
mei22,27mei22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.514
mei22,27mei22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.858
mei22,27mei22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.933
mei22,27mei22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.852
mei22,27mei22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.983
mei22,27mei22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.908
mei22,27mei22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),829.87
mei22,28mei22,Benzines,Benzine 95 RON E5 (€/L),2.082
mei22,28mei22,Benzines,Benzine 95 RON E10 (€/L),2.017
mei22,28mei22,Benzines,Benzine 98 RON E5 (€/L),2.219
mei22,28mei22,Benzines,Benzine 98 RON E10 (€/L),2.187
mei22,28mei22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.977
mei22,28mei22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.951
mei22,28mei22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.981
mei22,28mei22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.061
mei22,28mei22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.57
mei22,28mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.283
mei22,28mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.315
mei22,28mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.26
mei22,28mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.292
mei22,28mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.288
mei22,28mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.319
mei22,28mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.42
mei22,28mei22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.26
mei22,28mei22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.292
mei22,28mei22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.398
mei22,28mei22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.4
mei22,28mei22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.369
mei22,28mei22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.503
mei22,28mei22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.456
mei22,28mei22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.424
mei22,28mei22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.559
mei22,28mei22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.817
mei22,28mei22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.892
mei22,28mei22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.803
mei22,28mei22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.934
mei22,28mei22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.859
mei22,28mei22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),809.47
mei22,29mei22,Benzines,Benzine 95 RON E5 (€/L),2.082
mei22,29mei22,Benzines,Benzine 95 RON E10 (€/L),2.017
mei22,29mei22,Benzines,Benzine 98 RON E5 (€/L),2.219
mei22,29mei22,Benzines,Benzine 98 RON E10 (€/L),2.187
mei22,29mei22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.977
mei22,29mei22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.951
mei22,29mei22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.981
mei22,29mei22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.061
mei22,29mei22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.57
mei22,29mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.283
mei22,29mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.315
mei22,29mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.26
mei22,29mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.292
mei22,29mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.288
mei22,29mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.319
mei22,29mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.42
mei22,29mei22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.26
mei22,29mei22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.292
mei22,29mei22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.398
mei22,29mei22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.4
mei22,29mei22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.369
mei22,29mei22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.503
mei22,29mei22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.456
mei22,29mei22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.424
mei22,29mei22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.559
mei22,29mei22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.817
mei22,29mei22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.892
mei22,29mei22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.803
mei22,29mei22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.934
mei22,29mei22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.859
mei22,29mei22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),809.47
mei22,30mei22,Benzines,Benzine 95 RON E5 (€/L),2.082
mei22,30mei22,Benzines,Benzine 95 RON E10 (€/L),2.017
mei22,30mei22,Benzines,Benzine 98 RON E5 (€/L),2.219
mei22,30mei22,Benzines,Benzine 98 RON E10 (€/L),2.187
mei22,30mei22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),1.977
mei22,30mei22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),1.951
mei22,30mei22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),1.981
mei22,30mei22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.061
mei22,30mei22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.57
mei22,30mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.283
mei22,30mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.315
mei22,30mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.26
mei22,30mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.292
mei22,30mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (vanaf 2000 l) (€/L),1.288
mei22,30mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (minder dan 2000 l) (€/L),1.319
mei22,30mei22,Gasolie Diesel (I&C doeleinden),Gasolie Diesel I&C (aan de pomp) (€/L),1.42
mei22,30mei22,Gasolie verwarming,Gasolie verwarming 50S (vanaf 2000 l) (€/L),1.26
mei22,30mei22,Gasolie verwarming,Gasolie verwarming 50S (minder dan 2000 l) (€/L),1.292
mei22,30mei22,Gasolie verwarming,Gasolie verwarming 50S (aan de pomp) (€/L),1.398
mei22,30mei22,Lamppetroleum,lamppetroleum (type B) (minder dan 2000 l) (€/L),1.4
mei22,30mei22,Lamppetroleum,lamppetroleum (type B) (vanaf 2000 l) (€/L),1.369
mei22,30mei22,Lamppetroleum,lamppetroleum (type B) (aan de pomp) (€/L),1.503
mei22,30mei22,Lamppetroleum,lamppetroleum (type C) (minder dan 2000 l) (€/L),1.456
mei22,30mei22,Lamppetroleum,lamppetroleum (type C) (vanaf 2000 l) (€/L),1.424
mei22,30mei22,Lamppetroleum,lamppetroleum (type C) (aan de pomp) (€/L),1.559
mei22,30mei22,Propaan,propaan (in bulk) (vanaf 2000 l) (€/L),0.817
mei22,30mei22,Propaan,propaan (in bulk) (minder dan 2000 l) (€/L),0.892
mei22,30mei22,Butaan + LPG,Autogas LPG (aan de pomp) (€/L),0.803
mei22,30mei22,Butaan + LPG,Autogas LPG (minder dan 2000 l) (€/L),0.934
mei22,30mei22,Butaan + LPG,Autogas LPG (vanaf 2000 l) (€/L),0.859
mei22,30mei22,Stookolie,Extra zware stookolie met 1 % S (per tankwagen) (€/T),809.47
mei22,31mei22,Benzines,Benzine 95 RON E5 (€/L),2.082
mei22,31mei22,Benzines,Benzine 95 RON E10 (€/L),2.017
mei22,31mei22,Benzines,Benzine 98 RON E5 (€/L),2.219
mei22,31mei22,Benzines,Benzine 98 RON E10 (€/L),2.187
mei22,31mei22,Gasolie Diesel wegvervoer,Diesel B7 (€/L),2.048
mei22,31mei22,Gasolie Diesel wegvervoer,Diesel B10 (€/L),2.019
mei22,31mei22,Gasolie Diesel wegvervoer,Diesel B20 (€/L),2.047
mei22,31mei22,Gasolie Diesel wegvervoer,Diesel B30 (€/L),2.124
mei22,31mei22,Gasolie Diesel wegvervoer,Diesel XTL (€/L),3.705
mei22,31mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (vanaf 2000 l) (€/L),1.289
mei22,31mei22,Gasolie Diesel (verwarmingsdoeleinden),Gasolie Diesel Verwarming (minder dan 2000 l) (€/L),1.321
mei22,31mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (vanaf 2000 l) (€/L),1.266
mei22,31mei22,Gasolie Diesel (landbouw doeleinden),Gasolie Diesel Landbouw (minder dan 2000 l) (€/L),1.298
